Date,Close,High,Low,Open,Volume
2005-02-16,23.299753189086914,23.32094216494819,23.0497193940473,23.181093630971585,19400
2005-02-17,23.282812118530273,23.354856609681814,23.253147215296103,23.31671578886417,23600
2005-02-18,23.079404830932617,23.176875499963806,22.956506398260682,23.176875499963806,22900
2005-02-22,22.418291091918945,22.922596098403584,22.418291091918945,22.922596098403584,100300
2005-02-23,22.333538055419922,22.672566767877992,22.333538055419922,22.54543120278327,24000
2005-02-24,22.350486755371094,22.439481476773665,22.25725326631153,22.439481476773665,15800
2005-02-25,22.672563552856445,22.69375254126485,22.363199795568423,22.363199795568423,30500
2005-02-28,22.60900115966797,22.744612662541464,22.380157758954343,22.68952160092304,55100
2005-03-01,22.846324920654297,22.846324920654297,22.566625959344,22.566625959344,34900
2005-03-02,22.693758010864258,22.80394336373049,22.638665334431142,22.693758010864258,15700
2005-03-03,22.816648483276367,22.84207623660131,22.647133361008773,22.693750100463163,9900
2005-03-04,23.24468231201172,23.24468231201172,22.880227382924275,22.939557217505563,24200
2005-03-07,23.35486602783203,23.5328555190136,23.172637767841394,23.308249270632103,42800
2005-03-08,23.223480224609375,23.39299532780996,23.134485522906193,23.39299532780996,16200
2005-03-09,22.566612243652344,23.223480445731262,22.549660409847714,23.223480445731262,60700
2005-03-10,22.719179153442383,22.799697951986772,22.503047279356544,22.503047279356544,58500
2005-03-11,22.46491241455078,22.6810443459679,22.460675262604965,22.672568425459726,21200
2005-03-14,22.778518676757812,22.778518676757812,22.524247487012815,22.562388327136244,40200
2005-03-15,22.74885368347168,23.11331023975634,22.71494999608855,22.998887719763474,51500
2005-03-16,22.47762680053711,22.757325707069327,22.46915088014322,22.74037386628155,40800
2005-03-17,22.714948654174805,22.786993177299436,22.638666978685993,22.64714290003105,21100
2005-03-18,22.634428024291992,22.73613745571842,22.50305367882797,22.714946845734513,22700
2005-03-21,22.48186492919922,22.587811513801114,22.3632052717624,22.587811513801114,27100
2005-03-22,22.079265594482422,22.65561522143156,22.079265594482422,22.65561522143156,18100
2005-03-23,22.04112434387207,22.17673744465001,21.824994046182262,21.888562636652658,25000
2005-03-24,22.085721969604492,22.343030697403044,22.05999044245304,22.145760563695553,22600
2005-03-28,21.974220275878906,22.098585224439873,21.935623806069263,22.098585224439873,27700
2005-03-29,21.98280143737793,22.171496065121058,21.927052239116815,21.999955791887178,23500
2005-03-30,22.274412155151367,22.274412155151367,21.995661340719888,21.995661340719888,24100
2005-03-31,22.222951889038086,22.454530708730733,22.17149047441601,22.300144828935636,66500
2005-04-01,22.235822677612305,22.553171695698307,22.064284038479556,22.553171695698307,24800
2005-04-04,22.137184143066406,22.184357793155307,21.922759650610704,22.184357793155307,27300
2005-04-05,22.085721969604492,22.21437633350377,22.038548321124658,22.171492090847007,22400
2005-04-06,22.201513290405273,22.31301331242501,22.1586274081445,22.17578176104881,20300
2005-04-07,22.403072357177734,22.463110955100436,22.257263632538706,22.30014787793232,28500
2005-04-08,22.300146102905273,22.45024258576478,22.300146102905273,22.437377640356527,40300
2005-04-11,22.32159423828125,22.33017141617413,22.235824095281856,22.32159423828125,21800
2005-04-12,22.621789932250977,22.63036711052735,22.222960140011814,22.300153108569685,44300
2005-04-13,22.647512435913086,22.75043526232797,22.60033879216925,22.67324232455239,32000
2005-04-14,22.43309783935547,22.69898383312584,22.43309783935547,22.647522397283407,24600
2005-04-15,22.60034942626953,22.62607932701548,22.39878981213507,22.49313714401581,27800
2005-04-18,22.566038131713867,22.608924021271847,22.34732582072112,22.60034684336025,31900
2005-04-19,22.677536010742188,22.68182378101519,22.58747647571775,22.58747647571775,24100
2005-04-20,22.621789932250977,22.698982900808847,22.544596963693106,22.66038641652991,40000
2005-04-21,22.61749839782715,22.7075563008504,22.57032474312091,22.668959822993404,10900
2005-04-22,22.793325424194336,22.793325424194336,22.638939519602093,22.638939519602093,124700
2005-04-25,23.04205322265625,23.04205322265625,22.80618663414442,22.9005339239207,19800
2005-04-26,23.07207489013672,23.15784501366945,23.02919064633487,23.114960769867604,45100
2005-04-27,23.252197265625,23.29508151856075,23.003464017995384,23.10209910849111,45700
2005-04-28,23.19645118713379,23.24791262840058,23.14070033813576,23.24791262840058,19600
2005-04-29,23.50520896911621,23.50520896911621,23.136398650681674,23.247898645685055,13800
2005-05-02,23.488065719604492,23.586700817621185,23.230755274581828,23.586700817621185,27600
2005-05-03,23.522377014160156,23.522377014160156,23.355126094674148,23.415164718496836,89000
2005-05-04,23.543813705444336,23.62958220745161,23.355119074797994,23.543813705444336,27600
2005-05-05,23.84400177001953,23.84400177001953,23.629577287785796,23.629577287785796,21900
2005-05-06,23.543813705444336,23.762526003049775,23.445176983463213,23.745371648276596,125700
2005-05-09,23.951221466064453,23.951221466064453,23.578123208909318,23.60814251489137,67900
2005-05-10,23.951221466064453,23.951221466064453,23.796837164983675,23.912624981811888,30400
2005-05-11,23.96407699584961,24.015538405801998,23.723921022857247,23.92976829859553,61000
2005-05-12,23.723922729492188,24.058424372138955,23.70676837963111,24.058424372138955,33400
2005-05-13,23.71535301208496,23.886893292780545,23.513795063586414,23.886893292780545,31200
2005-05-16,23.826858520507812,23.83543569951612,23.668183162748598,23.715356829329465,21600
2005-05-17,24.03699493408203,24.05414929299331,23.766819506983374,23.86545625275837,19400
2005-05-18,24.272859573364258,24.272859573364258,24.122763035515103,24.122763035515103,41200
2005-05-19,24.594493865966797,24.598783272849307,24.3586272012401,24.3586272012401,27100
2005-05-20,24.64596176147461,24.688846023124956,24.444402132672607,24.500152981561833,81400
2005-05-23,24.70170783996582,24.770323631457355,24.594495563514702,24.594495563514702,56900
2005-05-24,24.358627319335938,24.56018690962675,24.281434354370496,24.551609731749544,47900
2005-05-25,24.058429718017578,24.294297991196135,24.058429718017578,24.294297991196135,52200
2005-05-26,23.955507278442383,24.29429840760654,23.95121787198605,24.058430130385144,48000
2005-05-27,24.079872131347656,24.122756377202148,23.98123542120992,24.109891430631624,28000
2005-05-31,24.332889556884766,24.41437026648834,24.187080851958612,24.187080851958612,46300
2005-06-01,24.611650466918945,24.611650466918945,24.281436451804925,24.35862942343831,32500
2005-06-02,24.525880813598633,24.598786015364908,24.465842197984983,24.57305447898924,31500
2005-06-03,24.530160903930664,24.74029597876508,24.465832905389295,24.487275026260097,23900
2005-06-06,24.71457862854004,24.718866400518277,24.551615482560518,24.551615482560518,40800
2005-06-07,24.92470932006836,25.079095258350566,24.757458432239133,24.787477738468507,58700
2005-06-08,25.027637481689453,25.194888393960174,24.916135782889146,24.916135782889146,28800
2005-06-09,25.05335807800293,25.061935254411395,24.873242281212544,25.001896655481268,28000
2005-06-10,25.001895904541016,25.087666030120406,24.941857307414168,25.05335732551702,24000
2005-06-13,25.11768341064453,25.130548355923867,24.9547203480808,25.03620269732714,25800
2005-06-14,25.323535919189453,25.323535919189453,25.164862229727913,25.173439406986546,23900
2005-06-15,25.379287719726562,25.430749149308493,25.250633327807066,25.430749149308493,16000
2005-06-16,25.405017852783203,25.405017852783203,25.220612634684368,25.250631936614013,28700
2005-06-17,25.692358016967773,25.73095451417624,25.525107074374432,25.580857933882225,19100
2005-06-20,25.670907974243164,25.76954307318511,25.60657995340169,25.709504459562144,70500
2005-06-21,25.45218276977539,25.709493103556568,25.3878564132767,25.709493103556568,26600
2005-06-22,25.413597106933594,25.60229175912197,25.34069354471863,25.60229175912197,16800
2005-06-23,25.323535919189453,25.52509549494417,25.323535919189453,25.45219030621041,24500
2005-06-24,25.272077560424805,25.45648280405509,25.11340385169508,25.387867013583087,30000
2005-06-27,25.23911476135254,25.295481569956973,25.187084751719926,25.191419896687567,20800
2005-06-28,25.364866256713867,25.364866256713867,25.200102559788203,25.278148434436943,14200
2005-06-29,25.447242736816406,25.542632489698097,25.395212714337575,25.42990049865986,71900
2005-06-30,25.45157241821289,25.494930482484172,25.230441990018615,25.364854635666195,39600
2005-07-01,25.668367385864258,25.668367385864258,25.442901801089278,25.455908890247994,27600
2005-07-05,25.993560791015625,26.015239826737027,25.681377383813373,25.707393219081695,42400
2005-07-06,25.928525924682617,26.075945705338864,25.89817493931262,26.015243734598876,20100
2005-07-07,25.954545974731445,25.99356891282462,25.629355375289947,25.794119075461683,21700
2005-07-08,26.396800994873047,26.47051005788902,25.93719776205199,25.954541654763272,74700
2005-07-11,26.717649459838867,26.778351418327265,26.42714675735745,26.435818701999263,31700
2005-07-12,26.713308334350586,26.83037707980106,26.630925705698058,26.774010279249953,29300
2005-07-13,26.55722427368164,26.752338905268754,26.531208438135216,26.752338905268754,78200
2005-07-14,26.114971160888672,26.5962534811313,26.058604330895033,26.53555150452499,80800
2005-07-15,26.223363876342773,26.24937971392213,25.958875316635208,25.993563100074354,131700
2005-07-18,26.292747497558594,26.401144379823595,26.12364862586601,26.253724553782984,23500
2005-07-19,26.49217987060547,26.531202788613403,26.357768883914652,26.392455003252774,42500
2005-07-20,26.726329803466797,26.74800884488201,26.375125032127766,26.492192186570886,23500
2005-07-21,26.349103927612305,26.70898057444422,26.2320351425452,26.66562250027322,70200
2005-07-22,26.55722427368164,26.55722427368164,26.323086715777098,26.44882743991151,17200
2005-07-25,26.55722427368164,26.70030888818033,26.513866201775357,26.600582345587924,23600
2005-07-26,26.852069854736328,26.878085696154884,26.695978114234595,26.70465006137411,19500
2005-07-27,26.925783157348633,26.990821944117204,26.730670105053036,26.925783157348633,42600
2005-07-28,27.302997589111328,27.346355665098557,26.977807057193395,27.055852917174064,45500
2005-07-29,27.268314361572266,27.35936732876287,27.229291425061312,27.316009245530633,71900
2005-08-01,27.2509708404541,27.359367704026322,27.146910777667504,27.359367704026322,35600
2005-08-02,27.446081161499023,27.493776038527646,27.259638453480566,27.289989438134306,17600
2005-08-03,27.381044387817383,27.511120274243133,27.229287808650145,27.402723426554235,25500
2005-08-04,26.91710662841797,27.311671096880705,26.886753988685754,27.311671096880705,46000
2005-08-05,25.984886169433594,26.78702198653471,25.807115448421786,26.78702198653471,128300
2005-08-08,25.048337936401367,25.720397904956194,24.89658139253141,25.612001082479473,155000
2005-08-09,25.165414810180664,25.48626858183224,24.952956241921015,25.455917594081544,83100
2005-08-10,25.408227920532227,25.798457348754084,25.304167842343144,25.36486983028763,60100
2005-08-11,25.746414184570312,25.746414184570312,25.37352884413902,25.37352884413902,28500
2005-08-12,25.724748611450195,25.80279284414192,25.512289996774253,25.67271691764886,24700
2005-08-15,25.967544555664062,26.140980146771938,25.66836989770757,25.75508769326151,13600
2005-08-16,26.119298934936523,26.210351868379004,25.967542391861482,25.967542391861482,77100
2005-08-17,25.911178588867188,26.11063002137323,25.7767675726617,26.106293221751123,50700
2005-08-18,25.73774528503418,25.820126285850566,25.64669233876273,25.820126285850566,30200
2005-08-19,25.64669418334961,25.768098120443277,25.590327360839865,25.768098120443277,28500
2005-08-22,25.724748611450195,25.781113798727265,25.57299198553734,25.57299198553734,57000
2005-08-23,25.833133697509766,25.893835658557254,25.720400066417817,25.833133697509766,114300
2005-08-24,25.92418670654297,26.14531551579202,25.86781989085031,25.96320963217567,70300
2005-08-25,25.954545974731445,26.101965779305118,25.80712617015777,25.924194984437296,29000
2005-08-26,25.633691787719727,26.075951223275055,25.633691787719727,25.967554351443013,38900
2005-08-29,25.638031005859375,25.7507630354303,25.42557238927685,25.59467126063582,35300
2005-08-30,25.716075897216797,25.733418140629357,25.486273391445604,25.638030012842442,42800
2005-08-31,26.162675857543945,26.279744708057635,25.67705820852841,25.67705820852841,59200
2005-09-01,26.396800994873047,26.70464764747737,26.20168633688276,26.266725107547735,55900
2005-09-02,26.327423095703125,26.552888704831535,26.223361409180633,26.422811183177316,57900
2005-09-06,26.89109992980957,26.912778976412046,26.297085452074526,26.297085452074526,40900
2005-09-07,26.834720611572266,26.92143841167745,26.62226373801925,26.92143841167745,35200
2005-09-08,26.661293029785156,26.774025039029457,26.565903261498153,26.748009196586224,14700
2005-09-09,26.795698165893555,26.808706911246073,26.691638127100365,26.730661055148932,38400
2005-09-12,26.713308334350586,26.778345423598218,26.669948620848217,26.730652219751533,19200
2005-09-13,26.50952911376953,26.6786279079705,26.466171042334967,26.65694887225322,34200
2005-09-14,26.48784637451172,26.57456415926034,26.36644246826615,26.5485483276345,20100
2005-09-15,26.500850677490234,26.596240396086543,26.461827761155746,26.487843590046737,10700
2005-09-16,26.55722427368164,26.626598181134344,26.396797422823084,26.57456816404592,14200
2005-09-19,26.349103927612305,26.60058373501221,26.288401962171104,26.60058373501221,24400
2005-09-20,26.14531898498535,26.505197308461504,26.084617015725424,26.297075562139778,23700
2005-09-21,25.56865119934082,26.101963538153328,25.56865119934082,26.045596709301826,88900
2005-09-22,25.70738983154297,25.80711470592389,25.32149742293726,25.62500719105129,63300
2005-09-23,25.729080200195312,25.906850994415205,25.533965510440574,25.625018480991148,53700
2005-09-26,25.933448791503906,25.97730648237153,25.771171654553623,25.87204735506376,18000
2005-09-27,25.867664337158203,25.933452556073302,25.56504221088934,25.92029390845194,60300
2005-09-28,25.617677688598633,25.8852140533762,25.55627622908856,25.8852140533762,35800
2005-09-29,26.095733642578125,26.100118744016836,25.547503944204635,25.61767727867387,40300
2005-09-30,26.51238441467285,26.51238441467285,26.227304346736926,26.227304346736926,55200
2005-10-03,26.433448791503906,26.560638509304777,26.17906935590217,26.560638509304777,47500
2005-10-04,25.986087799072266,26.512388646071393,25.986087799072266,26.512388646071393,53400
2005-10-05,25.58259391784668,25.98609021173433,25.54312130883033,25.98609021173433,64000
2005-10-06,25.547508239746094,25.71855566670814,25.31505934393249,25.61329648383821,69800
2005-10-07,25.284351348876953,25.60013047987247,25.095760221237377,25.60013047987247,39500
2005-10-10,24.959800720214844,25.28435342583211,24.915943015187956,25.28435342583211,78500
2005-10-11,24.850147247314453,25.082596024968762,24.722957599024337,25.082596024968762,25700
2005-10-12,24.40280532836914,24.788759587706682,24.196670381950575,24.788759587706682,78900
2005-10-13,24.407196044921875,24.608944248468422,24.139659583535632,24.380880407173017,43300
2005-10-14,24.972959518432617,25.008047023464485,24.565076474290944,24.73612555172481,67300
2005-10-17,25.117687225341797,25.117687225341797,24.898395388214382,24.99926943252532,109600
2005-10-18,24.8764705657959,25.152777120695337,24.766824629484123,25.117691291068958,38500
2005-10-19,25.15716552734375,25.183479483004817,24.565076429004947,24.652793518358582,48500
2005-10-20,24.75804328918457,25.205398739087066,24.692255083321662,25.086980972371972,64600
2005-10-21,24.994884490966797,25.192245807186072,24.771205878757815,24.771205878757815,55300
2005-10-24,25.503643035888672,25.56942958759623,25.372066586345444,25.407154085707386,94800
2005-10-25,25.39838409423828,25.635219713301346,25.297510035688646,25.486101176083583,20300
2005-10-26,25.139616012573242,25.4290811699465,25.073827792371343,25.39838044666933,36100
2005-10-27,24.867692947387695,25.13522923789612,24.867692947387695,25.126457364249173,43800
2005-10-28,25.617677688598633,25.63960654227162,25.192250900472715,25.20979465263682,92200
2005-10-31,25.749238967895508,25.92467305132241,25.709766382777623,25.79309832528394,182500
2005-11-01,25.179100036621094,25.74925873588042,24.94226434409247,25.74925873588042,76300
2005-11-02,25.41154670715332,25.429090462026373,25.047522995392505,25.2536579324895,42300
2005-11-03,25.336971282958984,25.718538493945683,25.231710497309155,25.50363349646145,63400
2005-11-04,25.192243576049805,25.332590206429508,24.994882277309713,25.328205106195554,21500
2005-11-07,25.310665130615234,25.49487115610158,25.21856295440409,25.393997105051653,30800
2005-11-08,25.240497589111328,25.328214684536466,25.047521317627584,25.23172571226237,15500
2005-11-09,25.52557945251465,25.753643246775674,25.323831290575317,25.323831290575317,31800
2005-11-10,26.130821228027344,26.148363306901288,25.389613602748312,25.43785808404627,21300
2005-11-11,26.236072540283203,26.315017727310234,26.060638419542293,26.143970379772924,33200
2005-11-14,26.214149475097656,26.442213213135748,26.113275418995755,26.442213213135748,23200
2005-11-15,26.20099639892578,26.385200787993586,26.086963676400046,26.29748369521942,25900
2005-11-16,26.0518741607666,26.22730664845364,25.933456353219174,26.22730664845364,17900
2005-11-17,26.48168182373047,26.499223898578382,26.029939516853076,26.078183987078575,28600
2005-11-18,26.578174591064453,26.643962822815617,26.38081324193943,26.560632512586476,77700
2005-11-21,26.709741592407227,26.806228845579454,26.433433459226837,26.604480793507772,39600
2005-11-22,27.051843643188477,27.082544369357198,26.490457024030086,26.490457024030086,43500
2005-11-23,27.17026710510254,27.17026710510254,26.91150259274673,26.994832913549146,27800
2005-11-25,27.26236915588379,27.26236915588379,27.086934965275734,27.143951328183018,7300
2005-11-28,26.96413230895996,27.20535306869239,26.915887822400585,27.20535306869239,37900
2005-11-29,26.98167610168457,27.060621321065568,26.867643374550035,26.93343161505569,16700
2005-11-30,26.81939125061035,27.14832899281867,26.80184750282391,27.082540775151454,28900
2005-12-01,27.209720611572266,27.293050873871472,26.898326729594775,26.898326729594775,40900
2005-12-02,27.07377815246582,27.236053692280844,26.915887714563876,27.179039002088597,18200
2005-12-05,26.972900390625,27.17464851233654,26.784309245918582,27.17464851233654,21400
2005-12-06,26.88517189025879,27.192180716835768,26.858857947422496,27.192180716835768,28500
2005-12-07,26.744834899902344,26.972898633834163,26.56063054157132,26.902725305936997,29100
2005-12-08,26.94658088684082,27.2228890756464,26.665887597352476,26.665887597352476,58800
2005-12-09,27.016756057739258,27.117631784048676,26.85448055235017,26.9553546055955,22100
2005-12-12,27.034299850463867,27.19219025511933,26.863252469775144,27.18780515412961,30400
2005-12-13,27.16588592529297,27.187816458552355,26.91150813551905,27.02992598824761,20300
2005-12-14,27.218505859375,27.367624388872564,27.056228680790177,27.16148950816779,44200
2005-12-15,27.012371063232422,27.3895533256755,27.007985962232336,27.279907396968284,28300
2005-12-16,27.108861923217773,27.20534920958525,27.021144839467528,27.19219223259519,10800
2005-12-19,26.75360870361328,27.113247244144585,26.744836827860784,27.113247244144585,28500
2005-12-20,26.788705825805664,26.880808044682254,26.591342733166655,26.66590119423871,31400
2005-12-21,26.950979232788086,26.964136213549697,26.788703668824315,26.788703668824315,62000
2005-12-22,27.104476928710938,27.126405782822445,26.64834940170856,26.841327333244205,44600
2005-12-23,27.196577072143555,27.301837906243584,27.148334265956247,27.170263118416695,42800
2005-12-27,27.07362937927246,27.26730212552258,27.07362937927246,27.24928565653535,60900
2005-12-28,27.042095184326172,27.22675965351691,26.947511321162665,27.22675965351691,90700
2005-12-29,26.90245819091797,27.226747541090806,26.879938478965716,27.172699888776627,69600
2005-12-30,26.82590103149414,26.95651609776203,26.780859872311645,26.879948704368598,43200
2006-01-03,27.366390228271484,27.456470858221294,26.645748624963225,26.997061191807862,70300
2006-01-04,27.569063186645508,27.573568161810734,27.34386253643312,27.569063186645508,75000
2006-01-05,27.780752182006836,27.911368970705915,27.582576229533633,27.582576229533633,31200
2006-01-06,28.041988372802734,28.05099660632634,27.789764706721254,27.92938803097497,36000
2006-01-09,28.280683517456055,28.280683517456055,28.037466527991278,28.19510621478675,49200
2006-01-10,28.45185089111328,28.60048415315409,28.13206636254298,28.28069962458379,54900
2006-01-11,28.496885299682617,28.564444451568693,28.36176527776617,28.564444451568693,41900
2006-01-12,28.41580581665039,28.51939786474516,28.321221996843494,28.51939786474516,136400
2006-01-13,28.06449317932129,28.415805487762984,27.947387931078158,28.415805487762984,43000
2006-01-17,27.95191192626953,28.064512277976498,27.75373420765246,28.064512277976498,59500
2006-01-18,27.947397232055664,28.03747782572704,27.816780457139384,27.947397232055664,32700
2006-01-19,28.298707962036133,28.33473916427178,27.956402091004318,28.014954727549483,59000
2006-01-20,28.023950576782227,28.330223392124154,27.920358553672965,28.330223392124154,49000
2006-01-23,28.150081634521484,28.21764251770219,28.055497772584204,28.150081634521484,42800
