Date,Close,High,Low,Open,Volume
1999-01-04,77.57795715332031,78.95729599018402,76.75035385120208,77.79471039911319,9450400
1999-01-05,78.46467590332031,78.74054367394976,77.51884354687647,77.51884354687647,8031000
1999-01-06,80.3563232421875,80.5533716071757,79.29226207125123,79.33167174424887,7737700
1999-01-07,79.96224212646484,80.21840505097052,79.31198239502736,79.68637436161258,5504900
1999-01-08,80.55340576171875,81.02632203820633,79.43022960506073,80.82927358966984,6224400
1999-01-11,79.78491973876953,80.51399902509566,78.95731622456151,80.51399902509566,7578300
1999-01-12,78.34642028808594,79.58782483490421,78.03114294286226,79.58782483490421,7768800
1999-01-13,77.79468536376953,78.89815607814924,75.90302128197574,75.92272611616109,10810600
1999-01-14,76.43505859375,78.12967448420179,76.23801023439513,77.95233096078242,11400700
1999-01-15,78.42524719238281,78.68141006009662,76.96708933001187,77.16413768979173,7817700
1999-01-19,78.9375991821289,79.21346697757319,77.87353768541524,79.00656613098998,6535100
1999-01-20,79.56813049316406,80.67160134695732,78.83905153619351,79.50901598313942,6534400
1999-01-21,77.459716796875,79.35138121114618,77.30207809568573,79.18389009113258,6937500
1999-01-22,77.28236389160156,78.09026213728123,76.78974301008957,77.00649619795485,7522300
1999-01-25,78.07058715820312,78.18881621497981,76.86859174764018,77.73560483066919,5700300
1999-01-26,79.48932647705078,79.48932647705078,77.95234891998336,78.26762636758693,6047000
1999-01-27,78.56317901611328,79.84399332161802,78.28731131954304,79.68635463786359,7399400
1999-01-28,79.88341522216797,80.06075876854179,78.93758297484086,78.97699265181282,5961700
1999-01-29,80.49427032470703,80.89821953931082,79.07552186365956,80.29722192733932,6456800
1999-02-01,80.0213394165039,81.14451507440607,80.0213394165039,81.14451507440607,9426800
1999-02-02,79.52872467041016,80.21839398742313,78.67156423355118,80.1297222180929,9194500
1999-02-03,80.33667755126953,80.67166001837073,79.23320589493618,79.25291074594213,10290700
1999-02-04,79.13462829589844,80.39573791017571,78.68141702826755,80.31691855928338,7761100
1999-02-05,78.22822570800781,79.23317268813587,77.69619495382237,79.23317268813587,7516100
1999-02-08,78.38585662841797,78.87847764795302,77.7750065641945,78.87847764795302,8528400
1999-02-09,76.63213348388672,78.50409354584848,76.62228106250798,78.42527417481851,8985700
1999-02-10,77.12474060058594,77.55824706282736,76.50403816601302,77.0065115654292,6936700
1999-02-11,78.89817810058594,79.50902813083523,77.24297156700722,77.59765868134551,9181800
1999-02-12,77.95235443115234,79.13464494325274,77.32179949136547,78.70113842214926,10676600
1999-02-16,77.47940826416016,79.21343367800708,77.47940826416016,78.66169831905579,6915500
1999-02-17,77.40061950683594,79.04597381661719,77.085342034303,77.67648729530225,7858100
1999-02-18,78.01146697998047,78.42526864873004,77.06563459426714,77.67648467670699,9048900
1999-02-19,78.34642028808594,79.292252323757,77.7946849339445,78.1887816154741,5312200
1999-02-22,80.43514251708984,80.53366669949686,78.36613468654245,78.46465886894947,10695800
1999-02-23,80.39575958251953,81.02631455963734,79.82431913450652,80.45487411162433,7770700
1999-02-24,78.97698974609375,81.24304608860892,78.81935104400574,80.61249128025688,7271000
1999-02-25,78.22822570800781,78.99671457516456,77.36121262711302,78.52379834922195,11633000
1999-02-26,77.91291809082031,78.72081633101345,77.44000204778044,78.66170182563346,9621300
1999-03-01,78.12967681884766,78.38583969366354,77.16413982915698,77.97203812665326,7607200
1999-03-02,77.44001007080078,79.0163970442522,77.1247326761105,78.50407127788048,9651500
1999-03-03,77.85383605957031,77.91295058960795,76.78977451889281,77.61737793941975,7881400
1999-03-04,78.83906555175781,79.12478573433728,77.72574208170674,78.22821550624306,8256400
1999-03-05,80.42533111572266,80.78987077654365,79.80462845000044,80.39577384592637,10703100
1999-03-08,80.94747161865234,81.2134869221703,80.23809747593776,80.88835710675946,4802200
1999-03-09,80.75044250488281,81.93273302472004,80.55339408490994,80.78985218887739,7893400
1999-03-10,81.45980834960938,81.49921802950759,80.57309055189954,81.0065970307799,3950000
1999-03-11,82.36624145507812,82.72092861923875,81.26277027768951,81.77509618147708,6583700
1999-03-12,81.5780029296875,82.62235900584051,81.47947877155985,82.60265417421498,5286500
1999-03-15,82.74063110351562,82.76033594540739,81.65686479946862,81.93273258595332,5394400
1999-03-16,82.42536163330078,83.01650694742916,82.26772288286655,82.68152460275643,4547500
1999-03-17,82.0706787109375,82.56329983165142,81.73569634885204,82.40566107302297,4524100
1999-03-18,83.390869140625,83.46968848763882,81.81448220034854,81.83418703710198,3506300
1999-03-19,81.97340393066406,83.83015091126224,81.97340393066406,83.63262463673053,5526700
1999-03-22,82.1314697265625,82.54627512922191,81.80555119590153,82.21048027945001,4603800
1999-03-23,79.76113891601562,81.87467082884713,79.45497307817554,81.73640238595162,9713800
1999-03-24,80.21541595458984,80.38331327929164,79.4055582707341,80.17591070171883,6280900
1999-03-25,81.8548812866211,81.8548812866211,80.7487342422073,80.94626050013834,6639600
1999-03-26,81.26234436035156,81.61789180772305,80.72902318929432,81.30184963228173,6159700
1999-03-29,82.90180206298828,83.0795757629089,81.63763353021933,81.63763353021933,5863900
1999-03-30,82.46723937988281,82.94130255236597,81.89441304646566,82.13144463270724,5401400
1999-03-31,81.14379119873047,83.18818808019799,81.10428594498231,82.9017749905238,7413600
1999-04-01,81.75616455078125,81.97344355780193,80.98581170770792,81.97344355780193,7683600
1999-04-05,83.69188690185547,83.81040267278091,82.32895553621279,82.76351336293943,5791100
1999-04-06,83.494384765625,84.05733484034,82.90180573960922,83.55364266822659,5381300
1999-04-07,84.16595458984375,84.30422299682073,83.04005470445978,83.86966514632165,6248600
1999-04-08,85.23260498046875,85.29186287500906,83.61288919636715,84.18571551025674,5909100
1999-04-09,85.25238037109375,85.64743310682634,84.44252226284193,84.97584345608094,4365800
1999-04-12,86.1609878540039,86.22024575486635,84.20547712554303,84.36349819450956,8213200
1999-04-13,85.60791015625,86.25974703561232,85.01533117501154,86.12147860665668,10071400
1999-04-14,84.16595458984375,86.00294913968075,83.86966514632165,86.00294913968075,11551700
1999-04-15,83.84993743896484,84.42276386669865,82.80304776069273,84.34375332494226,11150000
1999-04-16,83.13882446289062,84.00794023299449,82.92154552036465,84.00794023299449,6476200
1999-04-19,81.8548812866211,85.03505403931077,81.14378675806937,83.86964911751767,12487200
1999-04-20,82.88201904296875,82.92152429513413,81.53884046934581,82.05240874749576,9049600
1999-04-21,85.25238037109375,85.72644365397286,82.42775331060571,82.84255868312493,5772200
1999-04-22,86.06222534179688,86.20049377819636,84.94620153371528,85.41038842734214,6897400
1999-04-23,85.84493255615234,86.43751147393527,85.33136416074049,85.88443781733788,4593100
1999-04-26,86.33876037597656,86.47702880943156,85.6276655753508,86.27950247592442,3606500
1999-04-27,86.7535400390625,86.91156105917007,85.86467180095734,86.67452952900871,5147200
1999-04-28,85.56841278076172,86.75357085251743,85.33138116641058,86.24000235475663,5544300
1999-04-29,84.91659545898438,86.00299060907606,84.58080059441059,85.68694838359484,9824300
1999-04-30,84.2252426147461,85.72644299906146,83.1190949631453,85.39064817625407,10991900
1999-05-03,85.76593780517578,85.86470097630104,84.12646916449647,84.34374814097204,10709700
1999-05-04,84.54129791259766,85.8449721327452,84.14624511861356,85.41041405936268,10509300
1999-05-05,85.21286010742188,85.37088117391687,83.3363599427939,84.65978637468943,10032300
1999-05-06,84.68938446044922,85.4103553135819,83.67212421561817,84.97579753909098,13507200
1999-05-07,85.33135223388672,85.4103627452144,84.34372084229082,85.01531018857604,8680700
1999-05-10,84.90669250488281,85.78568466876958,84.40300036602635,85.23261094767228,5580100
1999-05-11,85.76593780517578,86.51653790572776,85.15360614419917,85.52890619447516,7000600
1999-05-12,86.43751525878906,86.7338047306542,83.11907317389954,85.80543105214343,13865800
1999-05-13,86.81282043457031,87.22762571992321,86.47702567976083,86.75356253666276,4485700
1999-05-14,84.56103515625,85.88446177514015,84.38326143132446,85.05485105882094,8370100
1999-05-17,84.81778717041016,85.00543714202611,83.6721347121233,84.46223985576941,6268100
1999-05-18,84.65979766845703,85.32151097267852,83.83018695868681,85.03509775144832,8218600
1999-05-19,85.2721176147461,85.33137551440888,84.2252280540369,84.9955807496531,5052400
1999-05-20,84.758544921875,85.70667126917166,84.73879228963965,85.41038178564145,4670400
1999-05-21,84.28446197509766,85.13382496195709,83.81039891266448,84.77827766513221,6418200
1999-05-24,82.88201904296875,84.60049751216282,82.41783233002553,84.60049751216282,7952000
1999-05-25,81.53887939453125,83.65241139434104,81.1833319553109,83.04007969346158,15406400
1999-05-26,82.44747924804688,82.80302659506768,80.96603196879352,81.73638455400527,12575900
1999-05-27,81.26234436035156,82.34873933843113,80.90679691298007,82.07220243491997,14515400
1999-05-28,82.29934692382812,82.64501800775156,81.28208630542487,81.53887053919657,8748000
1999-06-01,82.01292419433594,82.26970839821993,81.14380842734393,82.24995576715193,6705300
1999-06-02,82.0919418334961,82.28946816129564,80.91666018308872,82.01293130237627,6981900
1999-06-03,82.5462646484375,82.7240383698627,82.03269611987578,82.60552255557923,6076600
1999-06-04,84.20547485351562,84.29436170241097,82.76353263810239,83.09932740059588,9787200
1999-06-07,84.42278289794922,84.81783569578708,84.00797746021948,84.34377233838165,5299100
1999-06-08,83.59314727783203,84.57090266305242,83.17834196289004,84.30424210344685,4895700
1999-06-09,83.5141372680664,84.12646892731665,83.31661092637277,83.69191097559067,7409700
1999-06-10,82.74378204345703,83.0993294477975,81.91417143332927,83.07957681422303,7040700
1999-06-11,82.0524673461914,83.57342064076452,81.5981566218384,82.94133615470817,12824800
1999-06-14,82.1314697265625,82.64503832033128,81.88456174878904,82.60553304388753,6823500
1999-06-15,82.68450927734375,83.21783028797162,82.22032247179727,82.46723034708795,5700900
