Date,Close,High,Low,Open,Volume
1999-01-04,0.31068184971809387,0.31821301548400593,0.3012670189072404,0.3172716354755594,952884800
1999-01-05,0.3262156546115875,0.3309226538196373,0.3125645423832406,0.31585944685680756,1410113600
1999-01-06,0.3144474923610687,0.33233489677037126,0.30879823101553366,0.33233489677037126,1348569600
1999-01-07,0.33892542123794556,0.3393961111502821,0.3172715735387617,0.31821295336343486,1429019200
1999-01-08,0.33892542123794556,0.3530472498928829,0.33139337705403593,0.35069375005187375,678832000
1999-01-11,0.3455151915550232,0.3469272863738499,0.3379840024281726,0.34457378662925137,560974400
1999-01-12,0.347398042678833,0.35116446729857304,0.33233480788704917,0.34881013766542224,820736000
1999-01-13,0.35022303462028503,0.3563421035934427,0.3182129301766219,0.32292078426414467,1047816000
1999-01-14,0.31162309646606445,0.34645653015110284,0.30926876756335764,0.3426909363086069,1723859200
1999-01-15,0.3111525774002075,0.3172716738944195,0.3012670553880794,0.3149181733089787,1006006400
1999-01-19,0.3078567087650299,0.3186836313555535,0.3040911144852508,0.3158594419306342,534889600
1999-01-20,0.30550330877304077,0.31633023489247786,0.3050325936223565,0.30926890428017295,778120000
1999-01-21,0.2923228442668915,0.30550326900502034,0.28243729945630885,0.30456186396586493,600488000
1999-01-22,0.29185211658477783,0.297501376184907,0.27914240748445196,0.28385023694638106,345766400
1999-01-25,0.2965599000453949,0.29797199463462337,0.2923227615293379,0.2956176405243183,385336000
1999-01-26,0.3050324320793152,0.30785664606873164,0.29844264971665363,0.30079614880467315,560044800
1999-01-27,0.3022083640098572,0.3116231937332741,0.30079626902061996,0.30879814900618585,364952000
1999-01-28,0.3078567087650299,0.31068175293839545,0.3036203994879908,0.3078567087650299,336280000
1999-01-29,0.31021109223365784,0.3130352821528612,0.30126697778747297,0.31021109223365784,242715200
1999-02-01,0.30832749605178833,0.31585954173986236,0.30362049542977276,0.31397673143518884,278913600
1999-02-02,0.29514703154563904,0.3069153611872486,0.29373493656965177,0.30409117123527407,307160000
